DateTime,Vehicles,ID,Junction
2016-09-09 12:00:00,65,20160909121,Vidya Nagar
2016-09-09 13:00:00,54,20160909131,Vidya Nagar
2016-09-09 14:00:00,58,20160909141,Vidya Nagar
2016-09-09 15:00:00,60,20160909151,Vidya Nagar
2016-09-09 16:00:00,58,20160909161,Vidya Nagar
2016-09-09 17:00:00,59,20160909171,Vidya Nagar
2016-09-09 18:00:00,63,20160909181,Vidya Nagar
2016-09-09 19:00:00,65,20160909191,Vidya Nagar
2016-09-09 20:00:00,59,20160909201,Vidya Nagar
2016-09-09 21:00:00,56,20160909211,Vidya Nagar
2016-09-09 22:00:00,51,20160909221,Vidya Nagar
2016-09-09 23:00:00,48,20160909231,Vidya Nagar
2016-09-10 00:00:00,46,20160910001,Vidya Nagar
2016-09-10 01:00:00,36,20160910011,Vidya Nagar
2016-09-10 02:00:00,32,20160910021,Vidya Nagar
2016-09-10 03:00:00,27,20160910031,Vidya Nagar
2016-09-10 04:00:00,19,20160910041,Vidya Nagar
2016-09-10 05:00:00,21,20160910051,Vidya Nagar
2016-09-10 06:00:00,16,20160910061,Vidya Nagar
2016-09-10 07:00:00,19,20160910071,Vidya Nagar
2016-09-10 08:00:00,26,20160910081,Vidya Nagar
2016-09-10 09:00:00,30,20160910091,Vidya Nagar
2016-09-10 10:00:00,37,20160910101,Vidya Nagar
2016-09-10 11:00:00,39,20160910111,Vidya Nagar
2016-09-10 12:00:00,43,20160910121,Vidya Nagar
2016-09-10 13:00:00,34,20160910131,Vidya Nagar
2016-09-10 14:00:00,33,20160910141,Vidya Nagar
2016-09-10 15:00:00,39,20160910151,Vidya Nagar
2016-09-10 16:00:00,34,20160910161,Vidya Nagar
2016-09-10 17:00:00,34,20160910171,Vidya Nagar
2016-09-10 18:00:00,37,20160910181,Vidya Nagar
2016-09-10 19:00:00,41,20160910191,Vidya Nagar
2016-09-10 20:00:00,39,20160910201,Vidya Nagar
2016-09-10 21:00:00,39,20160910211,Vidya Nagar
2016-09-10 22:00:00,38,20160910221,Vidya Nagar
2016-09-10 23:00:00,42,20160910231,Vidya Nagar
2016-09-11 00:00:00,35,20160911001,Vidya Nagar
2016-09-11 01:00:00,29,20160911011,Vidya Nagar
2016-09-11 02:00:00,27,20160911021,Vidya Nagar
2016-09-11 03:00:00,23,20160911031,Vidya Nagar
2016-09-11 04:00:00,20,20160911041,Vidya Nagar
2016-09-11 05:00:00,17,20160911051,Vidya Nagar
2016-09-11 06:00:00,17,20160911061,Vidya Nagar
2016-09-11 07:00:00,21,20160911071,Vidya Nagar
2016-09-11 08:00:00,28,20160911081,Vidya Nagar
2016-09-11 09:00:00,31,20160911091,Vidya Nagar
2016-09-11 10:00:00,31,20160911101,Vidya Nagar
2016-09-11 11:00:00,35,20160911111,Vidya Nagar
2016-09-11 12:00:00,36,20160911121,Vidya Nagar
2016-09-11 13:00:00,30,20160911131,Vidya Nagar
2016-09-11 14:00:00,35,20160911141,Vidya Nagar
2016-09-11 15:00:00,30,20160911151,Vidya Nagar
2016-09-11 16:00:00,31,20160911161,Vidya Nagar
2016-09-11 17:00:00,41,20160911171,Vidya Nagar
2016-09-11 18:00:00,42,20160911181,Vidya Nagar
2016-09-11 19:00:00,58,20160911191,Vidya Nagar
2016-09-11 20:00:00,55,20160911201,Vidya Nagar
2016-09-11 21:00:00,51,20160911211,Vidya Nagar
2016-09-11 22:00:00,55,20160911221,Vidya Nagar
2016-09-11 23:00:00,46,20160911231,Vidya Nagar
2016-09-12 00:00:00,40,20160912001,Vidya Nagar
2016-09-12 01:00:00,34,20160912011,Vidya Nagar
2016-09-12 02:00:00,30,20160912021,Vidya Nagar
2016-09-12 03:00:00,28,20160912031,Vidya Nagar
2016-09-12 04:00:00,20,20160912041,Vidya Nagar
2016-09-12 05:00:00,26,20160912051,Vidya Nagar
2016-09-12 06:00:00,30,20160912061,Vidya Nagar
2016-09-12 07:00:00,33,20160912071,Vidya Nagar
2016-09-12 08:00:00,32,20160912081,Vidya Nagar
2016-09-12 09:00:00,41,20160912091,Vidya Nagar
2016-09-12 10:00:00,52,20160912101,Vidya Nagar
2016-09-12 11:00:00,76,20160912111,Vidya Nagar
2016-09-12 12:00:00,72,20160912121,Vidya Nagar
2016-09-12 13:00:00,64,20160912131,Vidya Nagar
2016-09-12 14:00:00,65,20160912141,Vidya Nagar
2016-09-12 15:00:00,64,20160912151,Vidya Nagar
2016-09-12 16:00:00,63,20160912161,Vidya Nagar
2016-09-12 17:00:00,61,20160912171,Vidya Nagar
2016-09-12 18:00:00,63,20160912181,Vidya Nagar
2016-09-12 19:00:00,69,20160912191,Vidya Nagar
2016-09-12 20:00:00,64,20160912201,Vidya Nagar
2016-09-12 21:00:00,57,20160912211,Vidya Nagar
2016-09-12 22:00:00,56,20160912221,Vidya Nagar
2016-09-12 23:00:00,58,20160912231,Vidya Nagar
2016-09-13 00:00:00,53,20160913001,Vidya Nagar
2016-09-13 01:00:00,42,20160913011,Vidya Nagar
2016-09-13 02:00:00,37,20160913021,Vidya Nagar
2016-09-13 03:00:00,34,20160913031,Vidya Nagar
2016-09-13 04:00:00,28,20160913041,Vidya Nagar
2016-09-13 05:00:00,24,20160913051,Vidya Nagar
2016-09-13 06:00:00,30,20160913061,Vidya Nagar
2016-09-13 07:00:00,34,20160913071,Vidya Nagar
2016-09-13 08:00:00,38,20160913081,Vidya Nagar
2016-09-13 09:00:00,39,20160913091,Vidya Nagar
2016-09-13 10:00:00,51,20160913101,Vidya Nagar
2016-09-13 11:00:00,55,20160913111,Vidya Nagar
2016-09-13 12:00:00,64,20160913121,Vidya Nagar
2016-09-13 13:00:00,55,20160913131,Vidya Nagar
2016-09-13 14:00:00,57,20160913141,Vidya Nagar
2016-09-13 15:00:00,55,20160913151,Vidya Nagar
2016-09-13 16:00:00,50,20160913161,Vidya Nagar
2016-09-13 17:00:00,53,20160913171,Vidya Nagar
2016-09-13 18:00:00,60,20160913181,Vidya Nagar
2016-09-13 19:00:00,65,20160913191,Vidya Nagar
2016-09-13 20:00:00,69,20160913201,Vidya Nagar
2016-09-13 21:00:00,62,20160913211,Vidya Nagar
2016-09-13 22:00:00,55,20160913221,Vidya Nagar
2016-09-13 23:00:00,53,20160913231,Vidya Nagar
2016-09-14 00:00:00,52,20160914001,Vidya Nagar
2016-09-14 01:00:00,45,20160914011,Vidya Nagar
2016-09-14 02:00:00,34,20160914021,Vidya Nagar
2016-09-14 03:00:00,31,20160914031,Vidya Nagar
2016-09-14 04:00:00,27,20160914041,Vidya Nagar
2016-09-14 05:00:00,24,20160914051,Vidya Nagar
2016-09-14 06:00:00,27,20160914061,Vidya Nagar
2016-09-14 07:00:00,33,20160914071,Vidya Nagar
2016-09-14 08:00:00,36,20160914081,Vidya Nagar
2016-09-14 09:00:00,27,20160914091,Vidya Nagar
2016-09-14 10:00:00,53,20160914101,Vidya Nagar
2016-09-14 11:00:00,56,20160914111,Vidya Nagar
2016-09-14 12:00:00,62,20160914121,Vidya Nagar
2016-09-14 13:00:00,50,20160914131,Vidya Nagar
2016-09-14 14:00:00,59,20160914141,Vidya Nagar
2016-09-14 15:00:00,54,20160914151,Vidya Nagar
2016-09-14 16:00:00,58,20160914161,Vidya Nagar
2016-09-14 17:00:00,52,20160914171,Vidya Nagar
2016-09-14 18:00:00,61,20160914181,Vidya Nagar
2016-09-14 19:00:00,66,20160914191,Vidya Nagar
2016-09-14 20:00:00,66,20160914201,Vidya Nagar
2016-09-14 21:00:00,58,20160914211,Vidya Nagar
2016-09-14 22:00:00,55,20160914221,Vidya Nagar
2016-09-14 23:00:00,55,20160914231,Vidya Nagar
2016-09-15 00:00:00,48,20160915001,Vidya Nagar
2016-09-15 01:00:00,40,20160915011,Vidya Nagar
2016-09-15 02:00:00,38,20160915021,Vidya Nagar
2016-09-15 03:00:00,29,20160915031,Vidya Nagar
2016-09-15 04:00:00,22,20160915041,Vidya Nagar
2016-09-15 05:00:00,25,20160915051,Vidya Nagar
2016-09-15 06:00:00,24,20160915061,Vidya Nagar
2016-09-15 07:00:00,33,20160915071,Vidya Nagar
2016-09-15 08:00:00,30,20160915081,Vidya Nagar
2016-09-15 09:00:00,36,20160915091,Vidya Nagar
2016-09-15 10:00:00,55,20160915101,Vidya Nagar
2016-09-15 11:00:00,60,20160915111,Vidya Nagar
2016-09-15 12:00:00,60,20160915121,Vidya Nagar
2016-09-15 13:00:00,53,20160915131,Vidya Nagar
2016-09-15 14:00:00,56,20160915141,Vidya Nagar
2016-09-15 15:00:00,55,20160915151,Vidya Nagar
2016-09-15 16:00:00,55,20160915161,Vidya Nagar
2016-09-15 17:00:00,57,20160915171,Vidya Nagar
2016-09-15 18:00:00,62,20160915181,Vidya Nagar
2016-09-15 19:00:00,60,20160915191,Vidya Nagar
2016-09-15 20:00:00,61,20160915201,Vidya Nagar
2016-09-15 21:00:00,57,20160915211,Vidya Nagar
2016-09-15 22:00:00,55,20160915221,Vidya Nagar
2016-09-15 23:00:00,52,20160915231,Vidya Nagar
2016-09-16 00:00:00,51,20160916001,Vidya Nagar
2016-09-16 01:00:00,40,20160916011,Vidya Nagar
2016-09-16 02:00:00,32,20160916021,Vidya Nagar
2016-09-16 03:00:00,27,20160916031,Vidya Nagar
2016-09-16 04:00:00,22,20160916041,Vidya Nagar
2016-09-16 05:00:00,24,20160916051,Vidya Nagar
2016-09-16 06:00:00,23,20160916061,Vidya Nagar
2016-09-16 07:00:00,27,20160916071,Vidya Nagar
2016-09-16 08:00:00,32,20160916081,Vidya Nagar
2016-09-16 09:00:00,36,20160916091,Vidya Nagar
2016-09-16 10:00:00,45,20160916101,Vidya Nagar
2016-09-16 11:00:00,58,20160916111,Vidya Nagar
2016-09-16 12:00:00,79,20160916121,Vidya Nagar
2016-09-16 13:00:00,75,20160916131,Vidya Nagar
2016-09-16 14:00:00,72,20160916141,Vidya Nagar
2016-09-16 15:00:00,71,20160916151,Vidya Nagar
2016-09-16 16:00:00,70,20160916161,Vidya Nagar
2016-09-16 17:00:00,74,20160916171,Vidya Nagar
2016-09-16 18:00:00,78,20160916181,Vidya Nagar
2016-09-16 19:00:00,80,20160916191,Vidya Nagar
2016-09-16 20:00:00,81,20160916201,Vidya Nagar
2016-09-16 21:00:00,76,20160916211,Vidya Nagar
2016-09-16 22:00:00,70,20160916221,Vidya Nagar
2016-09-16 23:00:00,67,20160916231,Vidya Nagar
2016-09-17 00:00:00,59,20160917001,Vidya Nagar
2016-09-17 01:00:00,48,20160917011,Vidya Nagar
2016-09-17 02:00:00,43,20160917021,Vidya Nagar
2016-09-17 03:00:00,32,20160917031,Vidya Nagar
2016-09-17 04:00:00,28,20160917041,Vidya Nagar
2016-09-17 05:00:00,31,20160917051,Vidya Nagar
2016-09-17 06:00:00,27,20160917061,Vidya Nagar
2016-09-17 07:00:00,32,20160917071,Vidya Nagar
2016-09-17 08:00:00,40,20160917081,Vidya Nagar
2016-09-17 09:00:00,46,20160917091,Vidya Nagar
2016-09-17 10:00:00,49,20160917101,Vidya Nagar
2016-09-17 11:00:00,49,20160917111,Vidya Nagar
2016-09-17 12:00:00,52,20160917121,Vidya Nagar
2016-09-17 13:00:00,45,20160917131,Vidya Nagar
2016-09-17 14:00:00,45,20160917141,Vidya Nagar
2016-09-17 15:00:00,42,20160917151,Vidya Nagar
2016-09-17 16:00:00,41,20160917161,Vidya Nagar
2016-09-17 17:00:00,44,20160917171,Vidya Nagar
2016-09-17 18:00:00,52,20160917181,Vidya Nagar
2016-09-17 19:00:00,55,20160917191,Vidya Nagar
2016-09-17 20:00:00,55,20160917201,Vidya Nagar
2016-09-17 21:00:00,49,20160917211,Vidya Nagar
2016-09-17 22:00:00,55,20160917221,Vidya Nagar
2016-09-17 23:00:00,48,20160917231,Vidya Nagar
2016-09-18 00:00:00,48,20160918001,Vidya Nagar
2016-09-18 01:00:00,36,20160918011,Vidya Nagar
2016-09-18 02:00:00,27,20160918021,Vidya Nagar
2016-09-18 03:00:00,27,20160918031,Vidya Nagar
2016-09-18 04:00:00,21,20160918041,Vidya Nagar
2016-09-18 05:00:00,20,20160918051,Vidya Nagar
2016-09-18 06:00:00,22,20160918061,Vidya Nagar
2016-09-18 07:00:00,23,20160918071,Vidya Nagar
2016-09-18 08:00:00,30,20160918081,Vidya Nagar
2016-09-18 09:00:00,34,20160918091,Vidya Nagar
2016-09-18 10:00:00,35,20160918101,Vidya Nagar
2016-09-18 11:00:00,43,20160918111,Vidya Nagar
2016-09-18 12:00:00,45,20160918121,Vidya Nagar
2016-09-18 13:00:00,40,20160918131,Vidya Nagar
2016-09-18 14:00:00,40,20160918141,Vidya Nagar
2016-09-18 15:00:00,39,20160918151,Vidya Nagar
2016-09-18 16:00:00,38,20160918161,Vidya Nagar
2016-09-18 17:00:00,39,20160918171,Vidya Nagar
2016-09-18 18:00:00,47,20160918181,Vidya Nagar
2016-09-18 19:00:00,52,20160918191,Vidya Nagar
2016-09-18 20:00:00,50,20160918201,Vidya Nagar
2016-09-18 21:00:00,50,20160918211,Vidya Nagar
2016-09-18 22:00:00,49,20160918221,Vidya Nagar
2016-09-18 23:00:00,44,20160918231,Vidya Nagar
2016-09-19 00:00:00,45,20160919001,Vidya Nagar
2016-09-19 01:00:00,37,20160919011,Vidya Nagar
2016-09-19 02:00:00,29,20160919021,Vidya Nagar
2016-09-19 03:00:00,28,20160919031,Vidya Nagar
2016-09-19 04:00:00,24,20160919041,Vidya Nagar
2016-09-19 05:00:00,25,20160919051,Vidya Nagar
2016-09-19 06:00:00,27,20160919061,Vidya Nagar
2016-09-19 07:00:00,36,20160919071,Vidya Nagar
2016-09-19 08:00:00,38,20160919081,Vidya Nagar
2016-09-19 09:00:00,46,20160919091,Vidya Nagar
2016-09-19 10:00:00,61,20160919101,Vidya Nagar
2016-09-19 11:00:00,78,20160919111,Vidya Nagar
2016-09-19 12:00:00,79,20160919121,Vidya Nagar
2016-09-19 13:00:00,68,20160919131,Vidya Nagar
2016-09-19 14:00:00,74,20160919141,Vidya Nagar
2016-09-19 15:00:00,75,20160919151,Vidya Nagar
2016-09-19 16:00:00,71,20160919161,Vidya Nagar
2016-09-19 17:00:00,67,20160919171,Vidya Nagar
2016-09-19 18:00:00,80,20160919181,Vidya Nagar
2016-09-19 19:00:00,82,20160919191,Vidya Nagar
2016-09-19 20:00:00,79,20160919201,Vidya Nagar
2016-09-19 21:00:00,71,20160919211,Vidya Nagar
2016-09-19 22:00:00,69,20160919221,Vidya Nagar
2016-09-19 23:00:00,64,20160919231,Vidya Nagar
2016-09-20 00:00:00,62,20160920001,Vidya Nagar
2016-09-20 01:00:00,48,20160920011,Vidya Nagar
2016-09-20 02:00:00,43,20160920021,Vidya Nagar
2016-09-20 03:00:00,37,20160920031,Vidya Nagar
2016-09-20 04:00:00,33,20160920041,Vidya Nagar
2016-09-20 05:00:00,30,20160920051,Vidya Nagar
2016-09-20 06:00:00,36,20160920061,Vidya Nagar
2016-09-20 07:00:00,43,20160920071,Vidya Nagar
2016-09-20 08:00:00,41,20160920081,Vidya Nagar
2016-09-20 09:00:00,51,20160920091,Vidya Nagar
2016-09-20 10:00:00,62,20160920101,Vidya Nagar
2016-09-20 11:00:00,69,20160920111,Vidya Nagar
2016-09-20 12:00:00,70,20160920121,Vidya Nagar
2016-09-20 13:00:00,59,20160920131,Vidya Nagar
2016-09-20 14:00:00,70,20160920141,Vidya Nagar
2016-09-20 15:00:00,67,20160920141,Vidya Nagar
2016-09-20 16:00:00,65,20160920161,Vidya Nagar
2016-09-20 17:00:00,66,20160920171,Vidya Nagar
2016-09-20 18:00:00,70,20160920181,Vidya Nagar
2016-09-20 19:00:00,79,20160920191,Vidya Nagar
2016-09-20 20:00:00,74,20160920201,Vidya Nagar
2016-09-20 21:00:00,68,20160920211,Vidya Nagar
2016-09-20 22:00:00,64,20160920221,Vidya Nagar
2016-09-20 23:00:00,63,20160920231,Vidya Nagar
2016-09-21 00:00:00,59,20160921001,Vidya Nagar
2016-09-21 01:00:00,45,20160921011,Vidya Nagar
2016-09-21 02:00:00,43,20160921021,Vidya Nagar
2016-09-21 03:00:00,32,20160921031,Vidya Nagar
2016-09-21 04:00:00,30,20160921041,Vidya Nagar
2016-09-21 05:00:00,28,20160921051,Vidya Nagar
2016-09-21 06:00:00,35,20160921061,Vidya Nagar
2016-09-21 07:00:00,37,20160921071,Vidya Nagar
2016-09-21 08:00:00,43,20160921081,Vidya Nagar
2016-09-21 09:00:00,48,20160921091,Vidya Nagar
2016-09-21 10:00:00,61,20160921101,Vidya Nagar
2016-09-21 11:00:00,68,20160921111,Vidya Nagar
2016-09-21 12:00:00,69,20160921121,Vidya Nagar
2016-09-21 13:00:00,60,20160921131,Vidya Nagar
2016-09-21 14:00:00,89,20160921141,Vidya Nagar
2016-09-21 15:00:00,80,20160921151,Vidya Nagar
2016-09-21 16:00:00,71,20160921161,Vidya Nagar
2016-09-21 17:00:00,83,20160921171,Vidya Nagar
2016-09-21 18:00:00,93,20160921181,Vidya Nagar
2016-09-21 19:00:00,91,20160921191,Vidya Nagar
2016-09-21 20:00:00,85,20160921201,Vidya Nagar
2016-09-21 21:00:00,77,20160921211,Vidya Nagar
2016-09-21 22:00:00,74,20160921221,Vidya Nagar
2016-09-21 23:00:00,66,20160921231,Vidya Nagar
2016-09-22 00:00:00,60,20160922001,Vidya Nagar
2016-09-22 01:00:00,53,20160922011,Vidya Nagar
2016-09-22 02:00:00,44,20160922021,Vidya Nagar
2016-09-22 03:00:00,34,20160922031,Vidya Nagar
2016-09-22 04:00:00,30,20160922041,Vidya Nagar
2016-09-22 05:00:00,32,20160922051,Vidya Nagar
2016-09-22 06:00:00,35,20160922061,Vidya Nagar
2016-09-22 07:00:00,43,20160922071,Vidya Nagar
2016-09-22 08:00:00,42,20160922081,Vidya Nagar
2016-09-22 09:00:00,51,20160922091,Vidya Nagar
2016-09-22 10:00:00,65,20160922101,Vidya Nagar
2016-09-22 11:00:00,69,20160922111,Vidya Nagar
2016-09-22 12:00:00,71,20160922121,Vidya Nagar
2016-09-22 13:00:00,62,20160922131,Vidya Nagar
2016-09-22 14:00:00,66,20160922141,Vidya Nagar
2016-09-22 15:00:00,62,20160922151,Vidya Nagar
2016-09-22 16:00:00,63,20160922161,Vidya Nagar
2016-09-22 17:00:00,62,20160922171,Vidya Nagar
2016-09-22 18:00:00,69,20160922181,Vidya Nagar
2016-09-22 19:00:00,74,20160922191,Vidya Nagar
2016-09-22 20:00:00,68,20160922201,Vidya Nagar
2016-09-22 21:00:00,64,20160922211,Vidya Nagar
2016-09-22 22:00:00,65,20160922221,Vidya Nagar
2016-09-22 23:00:00,60,20160922231,Vidya Nagar
2016-09-23 00:00:00,53,20160923001,Vidya Nagar
2016-09-23 01:00:00,50,20160923011,Vidya Nagar
2016-09-23 02:00:00,39,20160923021,Vidya Nagar
2016-09-23 03:00:00,31,20160923031,Vidya Nagar
2016-09-23 04:00:00,26,20160923041,Vidya Nagar
2016-09-23 05:00:00,25,20160923051,Vidya Nagar
2016-09-23 06:00:00,25,20160923061,Vidya Nagar
2016-09-23 07:00:00,35,20160923071,Vidya Nagar
2016-09-23 08:00:00,42,20160923081,Vidya Nagar
2016-09-23 09:00:00,46,20160923091,Vidya Nagar
2016-09-23 10:00:00,57,20160923101,Vidya Nagar
2016-09-23 11:00:00,90,20160923111,Vidya Nagar
2016-09-23 12:00:00,81,20160923121,Vidya Nagar
2016-09-23 13:00:00,68,20160923131,Vidya Nagar
2016-09-23 14:00:00,69,20160923141,Vidya Nagar
2016-09-23 15:00:00,67,20160923151,Vidya Nagar
2016-09-23 16:00:00,64,20160923161,Vidya Nagar
2016-09-23 17:00:00,61,20160923171,Vidya Nagar
2016-09-23 18:00:00,75,20160923181,Vidya Nagar
2016-09-23 19:00:00,74,20160923191,Vidya Nagar
2016-09-23 20:00:00,76,20160923201,Vidya Nagar
2016-09-23 21:00:00,69,20160923211,Vidya Nagar
2016-09-23 22:00:00,67,20160923221,Vidya Nagar
2016-09-23 23:00:00,63,20160923231,Vidya Nagar
2016-09-24 00:00:00,60,20160924001,Vidya Nagar
2016-09-24 01:00:00,51,20160924011,Vidya Nagar
2016-09-24 02:00:00,44,20160924021,Vidya Nagar
2016-09-24 03:00:00,37,20160924031,Vidya Nagar
2016-09-24 04:00:00,30,20160924041,Vidya Nagar
2016-09-24 05:00:00,22,20160924051,Vidya Nagar
2016-09-24 06:00:00,30,20160924061,Vidya Nagar
2016-09-24 07:00:00,29,20160924071,Vidya Nagar
2016-09-24 08:00:00,32,20160924081,Vidya Nagar
2016-09-24 09:00:00,40,20160924091,Vidya Nagar
2016-09-24 10:00:00,43,20160924101,Vidya Nagar
2016-09-24 11:00:00,42,20160924111,Vidya Nagar
2016-09-24 12:00:00,46,20160924121,Vidya Nagar
2016-09-24 13:00:00,41,20160924131,Vidya Nagar
2016-09-24 14:00:00,40,20160924141,Vidya Nagar
2016-09-24 15:00:00,40,20160924151,Vidya Nagar
2016-09-24 16:00:00,41,20160924161,Vidya Nagar
2016-09-24 17:00:00,39,20160924171,Vidya Nagar
2016-09-24 18:00:00,46,20160924181,Vidya Nagar
2016-09-24 19:00:00,51,20160924191,Vidya Nagar
2016-09-24 20:00:00,50,20160924201,Vidya Nagar
2016-09-24 21:00:00,46,20160924211,Vidya Nagar
2016-09-24 22:00:00,49,20160924221,Vidya Nagar
2016-09-24 23:00:00,47,20160924231,Vidya Nagar
2016-09-25 00:00:00,37,20160925001,Vidya Nagar
2016-09-25 01:00:00,33,20160925011,Vidya Nagar
2016-09-25 02:00:00,25,20160925021,Vidya Nagar
2016-09-25 03:00:00,27,20160925031,Vidya Nagar
2016-09-25 04:00:00,24,20160925041,Vidya Nagar
2016-09-25 05:00:00,23,20160925051,Vidya Nagar
2016-09-25 06:00:00,22,20160925061,Vidya Nagar
2016-09-25 07:00:00,24,20160925071,Vidya Nagar
2016-09-25 08:00:00,30,20160925081,Vidya Nagar
2016-09-25 09:00:00,30,20160925091,Vidya Nagar
2016-09-25 10:00:00,36,20160925101,Vidya Nagar
2016-09-25 11:00:00,42,20160925111,Vidya Nagar
2016-09-25 12:00:00,40,20160925121,Vidya Nagar
2016-09-25 13:00:00,37,20160925131,Vidya Nagar
2016-09-25 14:00:00,35,20160925141,Vidya Nagar
2016-09-25 15:00:00,39,20160925151,Vidya Nagar
2016-09-25 16:00:00,43,20160925161,Vidya Nagar
2016-09-25 17:00:00,42,20160925171,Vidya Nagar
2016-09-25 18:00:00,45,20160925181,Vidya Nagar
2016-09-25 19:00:00,51,20160925191,Vidya Nagar
2016-09-25 20:00:00,53,20160925201,Vidya Nagar
2016-09-25 21:00:00,49,20160925211,Vidya Nagar
2016-09-25 22:00:00,53,20160925221,Vidya Nagar
2016-09-25 23:00:00,53,20160925231,Vidya Nagar
2016-09-26 00:00:00,44,20160926001,Vidya Nagar
2016-09-26 01:00:00,43,20160926011,Vidya Nagar
2016-09-26 02:00:00,35,20160926021,Vidya Nagar
2016-09-26 03:00:00,30,20160926031,Vidya Nagar
2016-09-26 04:00:00,24,20160926041,Vidya Nagar
2016-09-26 05:00:00,26,20160926051,Vidya Nagar
2016-09-26 06:00:00,34,20160926061,Vidya Nagar
2016-09-26 07:00:00,35,20160926071,Vidya Nagar
2016-09-26 08:00:00,43,20160926081,Vidya Nagar
2016-09-26 09:00:00,46,20160926091,Vidya Nagar
2016-09-26 10:00:00,55,20160926101,Vidya Nagar
2016-09-26 11:00:00,77,20160926111,Vidya Nagar
2016-09-26 12:00:00,77,20160926121,Vidya Nagar
2016-09-26 13:00:00,69,20160926131,Vidya Nagar
2016-09-26 14:00:00,75,20160926141,Vidya Nagar
2016-09-26 15:00:00,69,20160926151,Vidya Nagar
2016-09-26 16:00:00,71,20160926161,Vidya Nagar
2016-09-26 17:00:00,71,20160926171,Vidya Nagar
2016-09-26 18:00:00,77,20160926181,Vidya Nagar
2016-09-26 19:00:00,73,20160926191,Vidya Nagar
2016-09-26 20:00:00,72,20160926201,Vidya Nagar
2016-09-26 21:00:00,66,20160926211,Vidya Nagar
2016-09-26 22:00:00,68,20160926221,Vidya Nagar
2016-09-26 23:00:00,65,20160926231,Vidya Nagar
2016-09-27 00:00:00,58,20160927001,Vidya Nagar
2016-09-27 01:00:00,51,20160927011,Vidya Nagar
2016-09-27 02:00:00,43,20160927021,Vidya Nagar
2016-09-27 03:00:00,35,20160927031,Vidya Nagar
2016-09-27 04:00:00,33,20160927041,Vidya Nagar
2016-09-27 05:00:00,27,20160927051,Vidya Nagar
2016-09-27 06:00:00,30,20160927061,Vidya Nagar
2016-09-27 07:00:00,32,20160927071,Vidya Nagar
2016-09-27 08:00:00,37,20160927081,Vidya Nagar
2016-09-27 09:00:00,49,20160927091,Vidya Nagar
2016-09-27 10:00:00,55,20160927101,Vidya Nagar
2016-09-27 11:00:00,64,20160927111,Vidya Nagar
2016-09-27 12:00:00,66,20160927121,Vidya Nagar
2016-09-27 13:00:00,59,20160927131,Vidya Nagar
2016-09-27 14:00:00,69,20160927141,Vidya Nagar
2016-09-27 15:00:00,70,20160927151,Vidya Nagar
2016-09-27 16:00:00,64,20160927161,Vidya Nagar
2016-09-27 17:00:00,66,20160927171,Vidya Nagar
2016-09-27 18:00:00,70,20160927181,Vidya Nagar
2016-09-27 19:00:00,75,20160927191,Vidya Nagar
2016-09-27 20:00:00,71,20160927201,Vidya Nagar
2016-09-27 21:00:00,65,20160927211,Vidya Nagar
2016-09-27 22:00:00,66,20160927221,Vidya Nagar
2016-09-27 23:00:00,60,20160927231,Vidya Nagar
2016-09-28 00:00:00,56,20160928001,Vidya Nagar
2016-09-28 01:00:00,48,20160928011,Vidya Nagar
2016-09-28 02:00:00,45,20160928021,Vidya Nagar
2016-09-28 03:00:00,34,20160928031,Vidya Nagar
2016-09-28 04:00:00,28,20160928041,Vidya Nagar
2016-09-28 05:00:00,28,20160928051,Vidya Nagar
2016-09-28 06:00:00,31,20160928061,Vidya Nagar
2016-09-28 07:00:00,37,20160928071,Vidya Nagar
2016-09-28 08:00:00,40,20160928081,Vidya Nagar
2016-09-28 09:00:00,47,20160928091,Vidya Nagar
2016-09-28 10:00:00,63,20160928101,Vidya Nagar
2016-09-28 11:00:00,73,20160928111,Vidya Nagar
2016-09-28 12:00:00,81,20160928121,Vidya Nagar
2016-09-28 13:00:00,66,20160928131,Vidya Nagar
2016-09-28 14:00:00,74,20160928141,Vidya Nagar
2016-09-28 15:00:00,74,20160928151,Vidya Nagar
2016-09-28 16:00:00,74,20160928161,Vidya Nagar
2016-09-28 17:00:00,73,20160928171,Vidya Nagar
2016-09-28 18:00:00,75,20160928181,Vidya Nagar
2016-09-28 19:00:00,82,20160928191,Vidya Nagar
2016-09-28 20:00:00,73,20160928201,Vidya Nagar
2016-09-28 21:00:00,67,20160928211,Vidya Nagar
2016-09-28 22:00:00,68,20160928221,Vidya Nagar
2016-09-28 23:00:00,63,20160928231,Vidya Nagar
2016-09-29 00:00:00,59,20160929001,Vidya Nagar
2016-09-29 01:00:00,51,20160929011,Vidya Nagar
2016-09-29 02:00:00,44,20160929021,Vidya Nagar
2016-09-29 03:00:00,33,20160929031,Vidya Nagar
2016-09-29 04:00:00,31,20160929041,Vidya Nagar
2016-09-29 05:00:00,30,20160929051,Vidya Nagar
2016-09-29 06:00:00,30,20160929061,Vidya Nagar
2016-09-29 07:00:00,35,20160929071,Vidya Nagar
2016-09-29 08:00:00,40,20160929081,Vidya Nagar
2016-09-29 09:00:00,48,20160929091,Vidya Nagar
2016-09-29 10:00:00,65,20160929101,Vidya Nagar
2016-09-29 11:00:00,66,20160929111,Vidya Nagar
2016-09-29 12:00:00,70,20160929121,Vidya Nagar
2016-09-29 13:00:00,60,20160929131,Vidya Nagar
